@id,@lon,@lat,name
310289760,21.416703,42.0001541,Броз Кафе
411008299,21.4232268,41.9948867,Benneton
411008532,21.4230113,41.9948604,AMG
411008853,21.4208981,41.9946246,
411008955,21.4211422,41.9946625,
411009859,21.4253358,41.9955693,Стрип
441057694,21.4082395,42.0051454,Cafeteria
459666031,21.4139237,42.0069784,
459670767,21.4310013,41.9952414,Caffe Skopje
459670779,21.4301082,41.9933851,Ливинг Рум
459670881,21.429836,41.992653,Плеј Кафе
459672751,21.4164328,41.9939731,
459673240,21.4162239,41.9934306,9
459752642,21.4373453,41.9984414,
459801246,21.3999451,42.0031059,Мартини
459802458,21.4159604,42.0047028,Бугати
1355292490,21.417262,42.0009888,Кафе Змија
1355306911,21.4175044,42.0007963,Кафе Филипос
1371572904,21.4234515,41.9991949,
1447462903,21.4224041,42.0014023,
1475388233,21.3479915,42.0313055,
1615830879,21.398346,42.0034224,Fluid
1747982381,21.4235277,41.9990496,
1747982383,21.423433,41.9991758,
1747982384,21.4233113,41.9989891,
1747982388,21.4234528,41.9989319,
1747982402,21.4236007,41.9991577,
1747982403,21.4235327,41.999212,
1752184797,21.4091295,41.997291,Ли
1752495709,21.4243963,41.9971386,
1851476126,21.4504664,41.9915282,Red Caffe
1860911518,21.4219953,41.9968898,
1860911529,21.4219979,41.996971,
1867057768,21.4242955,41.9999243,
1867057829,21.4244321,42.0000537,
1867058083,21.4237342,41.9990358,
1868776879,21.403605,42.0092296,
1876583691,21.4768613,41.9897212,Кафе Писта
1876584011,21.4758817,41.9894222,Кафе Мамбо
2004975256,21.4659543,41.9851089,
2054895230,21.4324491,41.9950653,Up Cafe
2105387329,21.4245305,41.9979705,
2105387346,21.4246981,41.9977664,
2105387375,21.4244739,41.9978101,
2173399477,21.4210573,41.9926935,
2276498829,21.4093297,41.995913,
2298054794,21.3722969,42.0071574,Badu
2323117489,21.4242971,41.9999101,
2323117490,21.4241185,41.9999137,
2323117491,21.4241816,41.9999754,
2323117492,21.424234,41.9998485,
2539581007,21.446234,41.9734649,Quatro Caffe
2539581507,21.4456656,41.9732771,Bass Cafe
2814545377,21.4308204,41.9955477,Боката
2814545378,21.4308588,41.9949424,DRAMA coffee house Makedonija 41
