@id,@lon,@lat,name
5256788724,21.4041801,41.9968335,
5256788725,21.404238,41.9971188,
5259715478,21.4425877,41.99651,
5284668421,21.419273,41.9943565,
5284668422,21.4193127,41.9943614,
5291214216,21.4077259,42.001892,
5339391744,21.4345895,41.9973595,
5339391745,21.4346323,41.9972798,
5339391746,21.4345353,41.9972491,
5339391748,21.4345449,41.9975182,
5339391749,21.4344196,41.9973755,
5343135306,21.4348586,41.9973532,
5343135312,21.4348893,41.9974734,
5343935534,21.4308716,41.9961879,
5343935535,21.4308983,41.9961456,
5343935536,21.430914,41.9960828,
5343935537,21.4308961,41.995991,
5343935538,21.4308647,41.9959505,
5343935539,21.4308222,41.9959085,
5343935540,21.430739,41.9958719,
5463744205,21.4074706,41.9930582,
5463744206,21.4074194,41.9930095,
5463744207,21.4075216,41.9929503,
5463744208,21.4075727,41.992999,
5604182908,21.4244576,41.9985336,
5614906691,21.4651469,41.9926832,
5614906692,21.4653577,41.9926502,
5614906693,21.4654453,41.9929591,
5614906694,21.4652339,41.9929922,
5614906696,21.4651886,41.9928304,
5775648352,21.4380625,42.0009974,Хотел Ален
5807750052,21.4297462,41.9969257,
5807750053,21.4298778,41.9970151,
5807750054,21.4296785,41.9971769,
5807750055,21.4295469,41.9970875,
6054048703,21.4379326,42.0010641,
6054049794,21.4374547,42.0022254,
6144696444,21.4733223,41.9906315,
6144696445,21.4735315,41.9905498,
6144696446,21.4732579,41.9901471,
6144696447,21.4725498,41.9903983,
6144696448,21.4727215,41.9906295,
6144696449,21.4731962,41.9904541,
6383938189,21.4189982,41.9834761,
6387870467,21.4360576,42.001919,
6387870468,21.4360691,42.0019249,
6387870469,21.4362017,42.001968,
6387870470,21.4363292,42.0018331,
6767174185,21.4365109,41.9945629,
6775567585,21.4185394,41.9856205,Villa Alexander
6796436089,21.4362359,42.0017259,
6812666692,21.4366814,42.0010327,RM
6814231698,21.4375911,41.9996627,De koka
6821158685,21.4344666,41.9973603,Stone Bridge
7677166388,21.3703494,42.0077019,Bulevar Hotel
1E+15,21.4055135,42.0109433,Хотел „Александар Палас“
1E+15,21.4360308,41.9945973,Holiday Inn Skopje
1E+15,21.4346231,41.9973471,Hotel Stone Bridge
1E+15,21.426572,42.0065443,Park Hotel & Spa
1E+15,21.4120506,42.0421942,Хотел Њу Стар
1E+15,21.4293261,41.996934,Хотел Јадран
1E+15,21.4192278,41.9950478,Хотел Мола
1E+15,21.4160587,41.9952743,Rose Diplomatique
1E+15,21.4075364,42.0018992,Хотел Карпош
1E+15,21.4386311,41.9993482,Super 8
1E+15,21.4491013,41.9610698,Хотел Наис
1E+15,21.4139304,41.9905086,Аристократ палас
1E+15,21.3978508,42.015596,Евро сет Хотел
1E+15,21.4028488,42.0140227,Портал хотел
1E+15,21.4245369,41.9986578,Дувет
1E+15,21.4195378,41.9944376,Сити 5
1E+15,21.4294965,41.996303,Хотел Дувет
1E+15,21.4426629,41.9966118,
1E+15,21.4531442,41.9987895,Хотел Континентал
1E+15,21.4293771,41.9918812,Хотел Бристол
1E+15,21.4246922,41.9995415,Хотел Амбасадор
1E+15,21.4161557,41.9897289,Викторија
1E+15,21.4156286,41.9858984,Вила Водно
1E+15,21.4194063,41.9835314,Панорама Резиденс
1E+15,21.438762,42.0016425,Арка
1E+15,21.4226094,41.9953523,Лаки
1E+15,21.4125364,42.0011465,Dolce International Hotel
1E+15,21.4304826,41.9961031,Хотел Мериот Скопје
1E+15,21.4243123,42.0023282,Хотел Резиденс Ин
1E+15,21.4072284,41.994038,Pine Hotel
1E+15,21.4185347,41.9856193,Вила Рагуза
1E+15,21.4202964,41.9835098,Panoramika Design Hotel
1E+15,21.4221637,42.0023916,Hotel City Park
1E+15,21.4391786,41.9966358,Opera House Hotel Skopje
1E+15,21.4396919,41.9968066,Luxury Skopje Apartments
1E+15,21.4295089,41.9955022,Solun
1E+15,21.4041092,41.9969872,ТЦЦ Гранд Плаза
1E+15,21.420412,41.98537,Hotel Europe
1E+15,21.4371703,41.9902618,Премиер
1E+15,21.4395502,42.0014612,Хамбург
1E+15,21.4260665,42.0033629,Софка Парк - Кај Ефто
1E+15,21.4258146,42.003496,Томче Софка
1E+15,21.4268082,41.9839098,Вила Силија
1E+15,21.4261639,41.9835503,Hi Skopje Hostel
1E+15,21.4259318,41.9859181,Хотел Леонардо
1E+15,21.5520451,41.9968089,Бест Вестерн Хотел Белви
1E+15,21.4299785,41.993579,Best Western Hotel Turist
1E+15,21.4176535,41.9985469,Glam
1E+15,21.436237,42.0017238,Bushi Resort & Spa
1E+15,21.4367793,42.001719,Hotel Old Bazaar
1E+15,21.4492737,41.9973856,VIP
1E+15,21.4184595,41.9986116,
1E+15,21.4445839,41.9941814,Apart Hotel Kalonis
1E+15,21.407496,41.9930042,Hotel Garden Spa
1E+15,21.465296,41.9928212,Hotel Russia
1E+15,21.4297123,41.9970513,Ibis Skopje City Center
1E+15,21.4730406,41.9903893,DoubleTree by Hilton Skopje
